"chewer_self","chewer_bothS1","chewer_bothS2","richness_self","richness_bothS1","richness_bothS2","Score_self","Score_bothS1","Score_bothS2","sucker_self","sucker_bothS1","sucker_bothS2"
0.123009295393323,0.0886506269455033,0.0919825690420903,0.132241448340417,0.0816148426232284,0.0851258024145323,0.121333891419724,0.103659832444998,0.0903894754084373,0.105594401529318,-0.0323512046478295,-0.0518546428757358
0.122955932985197,0.0887496015733818,0.0919785967233177,0.131740771562785,0.0823716356841364,0.0853451401773031,0.121675204014906,0.102998679919733,0.089658932563097,0.104665080369417,-0.0316101144970597,-0.0518215579979501
0.122773067429394,0.0888685766873878,0.0924793033378306,0.131200232869047,0.0813955604171351,0.0855728947767153,0.121418059822377,0.10162076261108,0.0878581731999261,0.104177196483144,-0.0308921087572387,-0.0530441984059953
0.122682787457291,0.0884832339879968,0.0922317417650961,0.130891948865598,0.081182139440518,0.0861027665883736,0.121594007895778,0.100823162827124,0.087540472202848,0.104055801927373,-0.0313375184385282,-0.0525540921937594
0.122539450640043,0.0884359550610675,0.0920632932263774,0.130971228244391,0.0813970048907501,0.0857610374650698,0.121176721511403,0.10021403915274,0.0857467963191083,0.103737814861032,-0.0309190266804749,-0.052198297806959
0.122849347061209,0.0867353859496186,0.0913399700898835,0.130990034179725,0.081697594294365,0.0855773115325766,0.120957105870684,0.0990650987889957,0.0852917869344673,0.103591280242795,-0.0301735196568521,-0.052253633723457
0.123252134629055,0.0860817311731358,0.0913990826377716,0.131435404284905,0.0817575677277265,0.0849624102260041,0.120954772489224,0.098647784626269,0.0846866077858843,0.103397993442096,-0.0297437773736072,-0.0525192850133517
0.123068130156682,0.0848106725012763,0.0912281062598339,0.131268289798984,0.0818123743900804,0.0850300782591994,0.121070663768389,0.0984247522484129,0.0841173182664195,0.102877135794336,-0.0305128688315205,-0.0518058350417564
0.123115409083611,0.0850311778608327,0.0904180865716677,0.131352513722075,0.0818499029257319,0.0840657532294894,0.121242806207743,0.097756488465366,0.0837598942278251,0.102464088734894,-0.0308507734943125,-0.0517318593662373
0.123003684145826,0.0846120287841955,0.0904085863407571,0.13176154976017,0.0822466053814222,0.0841947558346448,0.120936911009717,0.0968222191959135,0.0834149704470505,0.101881061518298,-0.0308054936028006,-0.0512590872965188
0.122939599254859,0.0842216859632726,0.0905499508878448,0.131747716147473,0.0825888345148235,0.0840021686120904,0.120893410112504,0.0957289466469931,0.0827412621072643,0.101465708795668,-0.031096312734235,-0.0510381325375705
0.12301640667728,0.0838551214980791,0.0898021271558447,0.132100278822889,0.0824136365323266,0.0837864142550182,0.120926688576656,0.0941801647031188,0.0828528477420691,0.101477070437158,-0.031944074531266,-0.0510654949259995
0.122936293618958,0.0836308104904679,0.0894621188916762,0.132190613980504,0.082395691725494,0.0838889718816836,0.121051413371347,0.0938530190667991,0.0824905069353989,0.101277394449313,-0.0330581820950553,-0.0503874910535264
0.122911765244998,0.0827312330699749,0.0890026632798014,0.132156224397132,0.0829984816763714,0.0833690169369591,0.121227139217942,0.0928639431113944,0.0815817937486003,0.101197974075183,-0.0338468855795989,-0.0495180337992741
0.122741288879214,0.0823729188053091,0.0888686878011997,0.13196647056513,0.0835817156767687,0.0831428179245169,0.121244195125279,0.0918999232283308,0.0812766763443941,0.101242503931682,-0.0333416675508093,-0.0489074219616524
0.122548645307971,0.0828704031192792,0.0885320129513857,0.131954053647708,0.0839267782007226,0.0830222599343415,0.1214756443434,0.0914129131836711,0.0807644991139905,0.101240281605718,-0.0339328340362479,-0.0485264597333124
0.122452781866824,0.0825756459549743,0.0880816964505331,0.13216491901716,0.0841427270061659,0.0830439825952441,0.121338502625942,0.0908247621640737,0.08017309802736,0.100874097845037,-0.0347627061092704,-0.0478749015398082
0.122291000156814,0.0819002128713748,0.0882351724031091,0.13210002881784,0.084662404167503,0.0829246468519736,0.121165582392768,0.0908970692109736,0.0800395674954937,0.100793510749776,-0.0357151950173443,-0.0471428395882663
0.122569618039952,0.0814646189505882,0.0879418874968108,0.132113390198779,0.0846038474294177,0.0828183669279157,0.12131027982162,0.0901594151078514,0.0798412300714195,0.100172815108093,-0.0363786704338292,-0.0471190329213793
0.122403669562,0.0808709100755822,0.0877511884172751,0.132159085566023,0.0843872319438444,0.0825263610309745,0.121221805774606,0.0900246067718524,0.079368886995935,0.0995833153671277,-0.0365542341849674,-0.0461856004584449
0.122578423809539,0.0804109822300071,0.0877553551852184,0.132041166518029,0.0844488998558696,0.0830000928200189,0.121480894451685,0.090193915819434,0.0786899841045658,0.0993956121604124,-0.036995282551553,-0.0458726691836709
0.122749816864271,0.0803108409071046,0.087797522876804,0.131877635437807,0.0843233695430579,0.0832522923575311,0.121535173348973,0.0889816963727705,0.0784953134227853,0.0989873431017924,-0.0375902547702046,-0.0456486865055969
0.122894737053337,0.0799247204110308,0.0879490265592203,0.132235003765827,0.0843460088891392,0.0835182699510634,0.121560118307911,0.0880067873762282,0.0785372865107092,0.0988060013031484,-0.038257258129157,-0.0455525986867382
0.122846735886631,0.0799678325700169,0.0873886240493072,0.132051027828285,0.0836179108521601,0.0835375758964948,0.12161478610211,0.0866859823566366,0.0783419213701609,0.0986529663814679,-0.0388659809897094,-0.046012842393836
0.123116131323388,0.0799971110594314,0.0872149253829799,0.132057916856295,0.0832872930643563,0.0838229705488134,0.12163942549919,0.0856621279061421,0.0777861321291415,0.0986333821339122,-0.0389809585792602,-0.045760025036382
0.122782595438758,0.0801978937173898,0.0869575857948053,0.131905330441541,0.0831986246070659,0.083654606037649,0.121749955556668,0.0848973343543755,0.0775442938078543,0.0985077373797353,-0.0394910379460956,-0.0453916189497373
0.122726594077601,0.080287145886734,0.0869830586361649,0.131875802067449,0.0829941760338651,0.0835034363181709,0.121624702973314,0.0842335706641437,0.0769548372057736,0.0987151637293791,-0.0396269331787804,-0.0455015407477205
0.122859013962837,0.0801674485329511,0.0867650533373745,0.131989915483035,0.0822879117711436,0.0832337086489073,0.121905042088686,0.0841761528132247,0.0765496899606582,0.0983639251108045,-0.0396847969910622,-0.0461965176347419
0.12308493612072,0.079891941836544,0.0866865514293239,0.132018804955335,0.0817504564730065,0.0828312005204182,0.121819901443758,0.0839483703373971,0.0761023196224626,0.0980173811558284,-0.0396173493980616,-0.0464249171856689
0.123030573688287,0.0797354380325958,0.0864335175013572,0.131911497232743,0.0814805065770329,0.082392469438199,0.121857374438867,0.0832770231574213,0.0760144844775155,0.0978769857130669,-0.0402463509830335,-0.0463433022646493
0.123160549069663,0.0797769668197634,0.0858606702445203,0.131746521678906,0.0809696351490796,0.0815437856327056,0.122066739868173,0.0828665980256709,0.0758375363834884,0.0976925604371482,-0.0409062706779764,-0.0467576827196696
0.123202688982796,0.0791775078049957,0.0853023788970318,0.131735743683471,0.0807170189364861,0.0812104733460431,0.121982877027377,0.0818305766575652,0.0759115379097817,0.097442215417329,-0.0414407956304133,-0.0469088842224299
0.123236439803136,0.0784386565133,0.0849677040958306,0.131926219752281,0.0805667936805255,0.0805616546878568,0.1219935161357,0.0814108457783267,0.0758197860173843,0.0971533686001874,-0.0417950621681135,-0.0469181624333287
0.123238050953407,0.0781937338935963,0.0841082109829516,0.13229517164756,0.0802851491039382,0.0804099016232649,0.121951015259112,0.080747359871602,0.07487723879942,0.0971764252320615,-0.0419647923135968,-0.0468759660190915
0.123331358776883,0.0776678877791591,0.0840000416871451,0.13259831665834,0.0800466720657685,0.0802109809394754,0.122103462847812,0.080093596387626,0.0746462618132607,0.0970129453783514,-0.0424290917655784,-0.0471389227387551
0.123391860247419,0.0776093585787831,0.0839196508442935,0.132778875860215,0.0792593506105741,0.0801112567033625,0.122136019074845,0.079556974208597,0.0742203363618137,0.0966124544606046,-0.0425729318135837,-0.047250705734733
0.12343266679481,0.0774125482395973,0.0837703416596606,0.13290212834925,0.0789305106364503,0.0800309495260359,0.122286133282086,0.0791821609224577,0.0740101098036352,0.0963388027972403,-0.0427536902516622,-0.0476765589475413
0.123375276511005,0.0772181546258186,0.0832553291418759,0.132890544781991,0.0787107284202594,0.0797979448206,0.122340773297934,0.0789084330545547,0.0733044008038303,0.0961754062807538,-0.0431259854087436,-0.0474927448112626
0.123535919304443,0.0777206112828676,0.082302083750274,0.133002852605558,0.0781612173231048,0.0791501539609474,0.12247469272671,0.0781715567452523,0.0730577290495194,0.0961909347834257,-0.0430668715381072,-0.0484502339527549
0.123682645092951,0.0776644710294457,0.0814090620446784,0.133171050446689,0.077508898594236,0.079034818298457,0.122343051122692,0.0778168827633783,0.073080618410505,0.0959663409657117,-0.0437837938940209,-0.0481403305971065
0.123818676177072,0.0776434982974647,0.0814496741428985,0.133092409969688,0.0772787828360301,0.0788780929112289,0.122365218246559,0.0773481508734862,0.0727921124600238,0.0960404833156781,-0.0441731176237997,-0.0477114772442471
0.123930873348557,0.0773044622791496,0.0812622529208115,0.133383915856532,0.0769538873860088,0.0783717215741531,0.122330134189612,0.0770505336239719,0.0714590571877688,0.0961350710645113,-0.0442969845172056,-0.048168887485741
0.123915900762414,0.0771869316446972,0.0811818620779599,0.133508473927487,0.0768048010419369,0.0781613839931373,0.122420191602616,0.0768315568853195,0.0714146951616838,0.0962492708399747,-0.0440329444136346,-0.0480315755202543
0.124015097617916,0.0770690954472623,0.0810741372374006,0.133987428044216,0.0767851061997631,0.0780827435161357,0.122408330246862,0.0767189156731877,0.07148764111065,0.0960841242417917,-0.0440776687236555,-0.0478955969503458
0.123756785783888,0.076924369707367,0.080897521833513,0.133975650028586,0.0764377936303705,0.0778732392852824,0.122413108123184,0.0759945118433545,0.0713665552799022,0.0960094818684835,-0.0442735389782877,-0.047534802330127
0.123970402087112,0.0767949498950499,0.0805354019207924,0.134007622896488,0.0766540479975401,0.0774136744490006,0.122397996700398,0.075590142392059,0.0711288837112215,0.0960665678666779,-0.0444738261057729,-0.0473704057669568
0.124170212499216,0.0768143392552125,0.0801793099323629,0.133978372305784,0.0762779292908636,0.0770875289737356,0.122433164092398,0.075116604847494,0.0705641498412733,0.0960352608496632,-0.0448891788284024,-0.0472424553495925
0.124219463696306,0.0767873941558462,0.079992416500882,0.133986344689005,0.0760418689681652,0.0768548298300259,0.122437469736758,0.0748784610468513,0.0705716222176145,0.0960576785628228,-0.0449452370008386,-0.0472957911727231
0.124346522340121,0.0766606688534657,0.0796302132528025,0.133857536532221,0.075680945012785,0.0767437164750254,0.122416219298464,0.0746715956691088,0.0704508419487244,0.0960736515306875,-0.0452050546850784,-0.0471790079433267
0.12434980019757,0.0768605626009295,0.078592799148747,0.134004706170919,0.0749767641254697,0.0763633199041814,0.122336995442237,0.0741576406242597,0.0695513789527124,0.0958132782649567,-0.0451736921099147,-0.0473165699204844
