,0
19,0.11940284074009257
23,0.11397579734949408
28,0.10879542145676153
30,0.10385050164342552
30,0.09913033606728909
35,0.09462470930139974
40,0.09032387022572581
42,0.08621851092369037
44,0.08229974653789011
53,0.07855909604140314
56,0.07498846388307016
63,0.07158012246702632
80,0.06832669542856505
80,0.06522114167013997
95,0.06225674012295494
112,0.05942707520116352
118,0.056726022917197395
141,0.054147737628174604
153,0.05168663938470399
170,0.04933740185470596
205,0.04709494079611429
233,0.04495440305351134
269,0.04291115605488329
310,0.04096077778576396
342,0.03909904721906932
363,0.0373219351799108
410,0.03562559562561686
439,0.03400635732209116
483,0.03246071589849298
497,0.030985326263044732
543,0.029576995363552745
587,0.02823267527697349
631,0.026949456613069765
654,0.025724562217880803
682,0.024555341163379447
719,0.02343926301030866
758,0.022373912331780942
797,0.021356983485788673
843,0.020386275625311857
887,0.0194596879352242
926,0.01857521508568917
958,0.017730942892206215
987,0.016925044172914558
1021,0.01615577479418896
1069,0.015421469895969231
1106,0.014720540288654363
1136,0.014051469013763373
1158,0.013412808060919412
1180,0.012803175234052033
1218,0.012221251160035385
1249,0.011665776433288425
1293,0.011135548890157462
1324,0.010629421007182204
1336,0.010146297417614651
1369,0.009685132540816018
1393,0.009244928319401238
1426,0.008824732059233734
1456,0.00842363436759577
1486,0.008040767185072127
1515,0.007675301906887719
1565,0.007326447589633304
1583,0.006993449239498285
1609,0.006675586178305965
1630,0.0063721704838150305
1643,0.00608254550091173
1659,0.0058060844204706735
1683,0.0055421889228086
1724,0.0052902878827952625
1756,0.0050498361338190195
1763,0.004820313287932108
1797,0.004601222609622126
1802,0.004392089940772337
1820,0.0041924626744842
1842,0.004001908775541239
1881,0.0038200158453943396
1891,0.0036463902296449183
1906,0.003480656166094348
1924,0.003322454971515856
1968,0.003171444265388898
1989,0.003027297228915997
2031,0.002889701897718412
2119,0.002758360486679883
2116,0.002632988745477268
2194,0.002513315343403305
2193,0.002399081282150132
2263,0.002290039335282703
2258,0.0021859535131889965
2350,0.002086598552349071
2333,0.0019917594278176225
2411,0.0019012308878649693
2481,0.001814817009769315
2520,0.0017323307757989442
2529,0.0016535936684666799
2602,0.0015784352841806497
2680,0.0015066929644552227
2706,0.0014382114438839765
2766,0.0013728425141128378
2866,0.0013104447030861614
2932,0.001250882968871571
2991,0.001194028407400931
