,0
19,0.10969125275326552
20,0.10470561602493272
20,0.09994658418042612
22,0.09540385767804785
30,0.09106760510616584
34,0.08692844190597995
41,0.08297741006137106
50,0.07920595871187788
55,0.07560592564684399
59,0.07216951964068431
67,0.06888930359104113
78,0.06575817842333685
84,0.06276936772688971
94,0.0599164030893417
110,0.05719311009765947
121,0.054593594975411205
132,0.052112231827400025
157,0.049743650464048404
185,0.04748272477918314
212,0.04532456165606789
253,0.04326449037767374
277,0.04129805251826924
299,0.039420992294453276
330,0.03762924735474843
351,0.035918939987821516
389,0.034286368730304065
418,0.032728000356050314
457,0.031240462229495784
487,0.029820535006567523
536,0.028465145667349222
557,0.027171360865422493
574,0.025936380579490794
624,0.024757532053546902
647,0.023632264012469085
684,0.022558141140527368
716,0.021532838810850222
756,0.02055413805444512
780,0.019619920757884865
803,0.01872816507926648
836,0.017876941072521874
883,0.017064406510610308
917,0.016288802898553223
975,0.015548451667682789
998,0.014841750542867727
1035,0.014167170074854326
1063,0.013523250330217918
1101,0.01290859773176115
1124,0.012321882042521059
1146,0.011761833486857644
1184,0.011227240002393443
1228,0.010716944616856667
1254,0.010229842944150882
1257,0.009764880794232178
1302,0.00932105189162111
1329,0.0088973956976118
1361,0.008492995331464985
1408,0.008106975586086064
1424,0.007738501033893621
1418,0.007386774218779164
1440,0.007051033930245076
1512,0.006730553555985663
1530,0.006424639509345934
1542,0.006132629728254804
1536,0.005853892242384106
1565,0.005587823805432431
1589,0.005333848589573783
1653,0.005091416939245556
1690,0.004860004181578764
1740,0.004639109490896069
1771,0.004428254804820109
1808,0.004226983789646387
1799,0.004034860852741548
1859,0.0038514701998296967
1893,0.0036764149351264826
1821,0.003509316202373501
1864,0.0033498123649139937
1935,0.0031975582230353815
1943,0.00305222426688478
1925,0.0029134959633406645
1929,0.0027810730752973146
1942,0.0026546690118888325
1991,0.002534010208246481
2045,0.002418835533447011
2069,0.0023088957253706486
2057,0.0022039528512456585
2113,0.002103779792711992
2114,0.002008159754289585
2169,0.0019168857941875316
2223,0.0018297603764387022
2255,0.00174659494339054
2333,0.0016672095076268032
2403,0.0015914322624371014
2494,0.001519099209991186
2523,0.0014500538064132979
2558,0.0013841466229884314
2597,0.001321235022767297
2665,0.0012611828518700864
2790,0.0012038601448209614
2896,0.0011491428432755407
3016,0.0010969125275326593
