,0
19,0.11805338813308783
20,0.1126876794461394
20,0.10756585050011584
21,0.10267681658440315
23,0.09800999680559225
28,0.09355529118820936
30,0.08930305881625374
32,0.085244096968236
36,0.0813696212005614
42,0.07767124633615395
45,0.07414096831717688
52,0.07077114688257513
58,0.06755448903295007
63,0.06448403324698128
64,0.06155313441523637
70,0.0587554494587623
77,0.05608492360133395
79,0.053535777265650196
87,0.05110249356511809
90,0.048779806364154785
96,0.04656268888116706
101,0.04444634280954317
108,0.04242618793311224
113,0.04049785221359721
118,0.03865716232860826
123,0.036900134639699
131,0.03522296657093857
137,0.033622028379340786
143,0.032093855299340134
151,0.030635140044313346
155,0.029242725648918458
158,0.027913598636760545
168,0.026644882498597654
165,0.025433831466972305
169,0.024277824573795605
171,0.023174359978023345
178,0.022121049551147957
177,0.02111561370878824
175,0.020155876477191283
176,0.019239760783969502
181,0.01836528396288097
181,0.01753055346292436
195,0.016733762752462217
192,0.015973187409508094
194,0.01524718138971619
205,0.014554173463996628
211,0.013892663818046602
218,0.013261220806438087
222,0.012658477854237278
231,0.0120831304994502
234,0.011533933569893724
236,0.011009698488382172
239,0.01050929070039733
239,0.010031627218674836
251,0.009575674279392913
246,0.009140445104890925
246,0.008724997768075848
247,0.008328433153894747
258,0.007949893013461481
263,0.007588558106626356
259,0.007243646428968837
265,0.006914411519376209
269,0.006600140844545368
274,0.006300154256911515
276,0.006013802522666371
292,0.005740465916680229
282,0.0054795528812869735
293,0.005230498746029387
301,0.004992764505594009
302,0.0047658356532907465
310,0.004549221067552626
301,0.004342451949045861
307,0.0041450808060898995
320,0.003956680486191705
326,0.0037768432515982867
340,0.0036051798968668074
334,0.0034413189065424813
329,0.003284905651121316
323,0.0031356016195575893
316,0.0029930836866550446
318,0.0028570434137562854
317,0.00272718638121692
315,0.002603231551219783
316,0.0024849106595502364
317,0.002371967635016218
323,0.0022641580452565516
323,0.0021612485677381162
323,0.002063016484797018
335,0.0019692492016309157
329,0.0018797437861993395
346,0.001794306530036252
365,0.001712752529024355
359,0.0016349052832238514
368,0.0015605963148896062
367,0.001489664803850019
369,0.0014219572394584894
380,0.0013573270883642232
408,0.00129563447738337
423,0.0012367458907841578
432,0.0011805338813308832
