,0
19,0.11805429101871054
20,0.1126885412942171
20,0.1075666731758683
21,0.10267760186827299
23,0.09801074639709824
28,0.09355600670962454
31,0.08930374181611629
37,0.0852447489247007
45,0.0813702435245986
55,0.07767184037460319
61,0.0741415353556618
68,0.07077168814828577
77,0.0675550056972988
93,0.06448452642813798
106,0.06155360518054836
122,0.05875589882706431
137,0.05608535254515311
168,0.053536186713310764
201,0.05110288440275057
222,0.048780179437613674
242,0.046563044997861465
271,0.0444466827401842
303,0.04242651241338101
331,0.04049816194573698
367,0.03865745798294425
397,0.03690041685608913
445,0.03522323596015821
490,0.03362228552440463
519,0.032094100756763964
554,0.03063537434531844
587,0.029242949300581265
612,0.027913812123110105
645,0.026645086281663146
677,0.025434025987782966
713,0.024278010253335206
744,0.023174537218141306
796,0.022121218735429018
821,0.02111577520338262
858,0.020156030631607105
895,0.01923990793182921
921,0.018365424422643356
932,0.01753068753857377
982,0.016733890734166437
1005,0.01597330957424634
1028,0.015247298001878542
1055,0.014554284775956227
1098,0.013892770070705846
1130,0.013261322229749985
1161,0.012658574667703119
1199,0.012083222912594602
1186,0.011534021782718088
1235,0.011009782691797526
1268,0.010509371076637502
1285,0.010031703941690845
1324,0.009575747515229435
1385,0.00914051501204565
1414,0.0087250644978425
1397,0.008328496850690517
1446,0.007949953815139578
1487,0.007588616144774346
1526,0.007243701829193428
1560,0.006914464401575091
1584,0.006600191323166696
1588,0.006300202441201598
1583,0.006013848516906104
1625,0.005740509820410782
1656,0.005479594789525214
1687,0.005230538749473521
1717,0.0049928026908198685
1771,0.004765872102939158
1804,0.004549255860508262
1854,0.004342485160607966
1874,0.004145112508135251
1877,0.003956710747330168
1897,0.0037768721373213033
1928,0.0036052074696891327
2010,0.003441345226137478
2025,0.0032849307744500997
2040,0.003135625600992306
2144,0.0029931065780965417
2087,0.0028570652647464372
2186,0.002727207239045846
2202,0.002603251461028194
2262,0.0024849296644271273
2292,0.0023719857760921234
2373,0.0022641753617925592
2358,0.002161265097210837
2433,0.002063032262979693
2518,0.001969264262670837
2592,0.0018797581626917523
2627,0.001794320253094897
2709,0.0017127656283488053
2788,0.0016349177871637886
2732,0.0015606082505061755
2774,0.0014896761969743946
2882,0.0014219681147477786
3006,0.00135733746935483
2963,0.0012956443865419325
3002,0.0012367553495561704
2994,0.0011805429101871096
