,0
19,0.12369266142423577
22,0.11807063906289897
21,0.11270414629456667
22,0.10758156890486818
22,0.10269182056340068
25,0.09802431883058811
31,0.09356896225506545
31,0.08931610851202214
34,0.08525655353519163
35,0.0813815115973242
40,0.07768259629603295
42,0.07415180240386257
48,0.0707814885433003
51,0.06756436064923459
60,0.06449345618307042
64,0.0615621290643375
69,0.05876403528718
73,0.05609311919059923
81,0.053543600352734796
72,0.05110996108082104
83,0.04878693446974413
92,0.04656949300335629
93,0.04445283767387783
98,0.042432387595839116
101,0.04050377009208499
118,0.03866281123038547
121,0.03690552679017228
117,0.03522811363985093
126,0.03362694150602741
134,0.032098545116836234
133,0.030639616702366278
139,0.029246998835953886
141,0.027917677600850236
151,0.02664877606747425
148,0.025437548067134365
148,0.02428137224874433
149,0.02317774640567039
157,0.02212428206043204
169,0.02111869929553651
170,0.020158821819259737
173,0.019242572255695287
174,0.018367967648877763
189,0.017533115171250762
192,0.016736208027191606
196,0.015975521542727144
204,0.015249409432978077
208,0.014556300239253637
202,0.013894693928085846
211,0.0132631586448429
222,0.012660327614895854
218,0.012084896185632035
223,0.011535619002913543
215,0.011011307315870049
219,0.010510826404192918
216,0.010033093122362804
231,0.009577073555495877
226,0.009141780781735453
230,0.008726272736346392
237,0.008329650172889688
241,0.00795105471706483
245,0.00758966700900803
238,0.0072447049300258535
234,0.006915421909926559
255,0.00660110531128583
238,0.0063010748871501245
248,0.0060146813088397914
252,0.005741304760665803
254,0.005480353598518783
268,0.005231263069427233
267,0.004993494089313814
270,0.004766532076304493
282,0.00454988583706558
278,0.004343086503758487
285,0.0041456865193115035
298,0.003957258668812567
294,0.0037773951549266993
302,0.0036057067153371703
314,0.0034418217803003073
327,0.003285385668490744
336,0.003136059819396748
330,0.002993521060604356
340,0.0028574609083845846
354,0.002727584900070028
349,0.002603611956775968
345,0.002485273775086798
357,0.0023723142463912333
375,0.002264488902609634
368,0.002161564387113876
374,0.0020633179496947337
371,0.0019695369644837676
375,0.0018800184697864138
375,0.0017945687288303642
381,0.0017130028104786136
395,0.0016351441889997447
392,0.0015608243620292726
383,0.0014898824858952339
387,0.0014221650275187923
401,0.0013575254321364979
408,0.0012958238061250833
415,0.0012369266142423622
