,0
19,0.11940192754068837
23,0.11397492565641225
28,0.1087945893834756
31,0.10384970738915458
30,0.09912957791310058
36,0.09462398560648919
37,0.09032317942386585
40,0.08621785151984108
42,0.08229911710496346
49,0.07855849521717442
52,0.07498789036722993
55,0.07157957501836615
59,0.06832617286229138
68,0.06522064285530993
72,0.062256263980028766
78,0.059426620699668184
86,0.05672558907349647
86,0.05414732350333946
100,0.051686244082481736
92,0.049337024519579796
98,0.047094580611451956
102,0.0449540592397978
112,0.04291082786803365
119,0.040960464515513134
125,0.03909874818743488
135,0.037321649739725654
130,0.03562532315912866
137,0.03400609723962536
137,0.03246046763717665
143,0.03098508928558838
146,0.02957676915708752
157,0.028232459351941224
157,0.02694925050216346
162,0.02572436547503329
163,0.024555153362797993
169,0.023439083745553473
177,0.022373741214885546
174,0.021356820146420263
181,0.02038611970996983
184,0.0194595391064751
180,0.01857507302143641
184,0.017730807284992996
188,0.01692491472925847
198,0.016155651233946813
208,0.015421351951730788
209,0.014720427705163585
213,0.014051361547366005
226,0.01341270547903566
216,0.012803077314673216
223,0.012221157691243456
219,0.011665687212797345
224,0.0111354637248754
232,0.01062933971279365
228,0.010146219818181522
225,0.009685058468396885
236,0.009244857613687874
240,0.008824664567204167
239,0.008423569943183109
241,0.00804070568884845
242,0.007675243205762317
244,0.007326391556564647
249,0.006993395753219076
250,0.006675535123060693
245,0.006372121749109451
247,0.006082498981273734
251,0.00580604001522202
251,0.00554214653584703
253,0.0052902474223865134
256,0.005049797512398292
260,0.004820276421914559
266,0.00460118741922197
279,0.004392056349830179
291,0.004192430610302206
274,0.004001878168725802
272,0.0038199866297059007
287,0.0036463623418546086
296,0.0034806295458471477
304,0.003322429561199975
310,0.003171420010011091
321,0.003027274075982545
327,0.002889679797121518
328,0.0027583393905892266
324,0.0026329686082364905
315,0.0025132961214311992
314,0.002399062933846325
315,0.0022900218209376214
316,0.0021859367948979295
325,0.0020865825939301347
330,0.0019917441947334565
336,0.0019012163471479884
342,0.001814803129950362
359,0.001732317526839184
358,0.0016535810216925884
372,0.001578423212221959
378,0.0015066814411856856
385,0.001438200444364824
379,0.0013728320145388068
387,0.0013104346807339745
404,0.0012508734020507588
383,0.0011940192754068897
