,0
19,0.12755869830444627
21,0.12176095860030174
21,0.1162267351135835
24,0.11094405062551493
23,0.10590147230039768
27,0.10108808694256056
30,0.0964934773779185
34,0.0921076999090257
38,0.08792126279483184
45,0.08392510570856626
49,0.08011058012929322
52,0.07646943062470103
67,0.07299377698461755
72,0.06967609716658478
83,0.0665092110165835
84,0.06348626472967603
101,0.060600716016936874
110,0.057846319946569184
123,0.055217115428564285
157,0.05270741231365439
168,0.05031177907863775
195,0.04802503107142481
207,0.04584221929036519
231,0.04375861967357145
260,0.0417697228750598
298,0.03987122450558084
337,0.03805901581701968
376,0.03632917481020447
412,0.034677957746878665
446,0.03310179104746732
483,0.03159726355710245
507,0.030161119163169357
539,0.028790249748396973
575,0.027481688464241087
629,0.02623260331000266
649,0.02504029100378516
687,0.02390217113202633
724,0.022815780564942777
775,0.021778768125801196
823,0.02078888950247948
867,0.01984400239030519
915,0.018942061855659564
950,0.018081115910312837
997,0.017259301286912852
1037,0.016474839406484268
1060,0.015726032529211124
1090,0.015011260080172277
1111,0.014328975142077847
1147,0.013677701107416193
1160,0.013056028482765986
1202,0.012462611838357219
1247,0.011896166896279387
1289,0.01135546775103509
1300,0.010839344216423772
1330,0.01034667929301369
1332,0.009876406750721175
1376,0.009427508821265416
1430,0.008999013995504731
1456,0.008589994920887285
1475,0.008199566394465951
1519,0.007826883447133713
1535,0.007471139514933542
1570,0.007131564693485056
1589,0.006807424071750186
1595,0.006498016141531758
1643,0.006202671279262826
1678,0.005920750296801015
1707,0.005651643058091504
1728,0.005394767158704814
1753,0.005149566665391628
1777,0.004915510912926805
1793,0.004692093355638686
1800,0.004478830471138153
1814,0.00427526071387492
1835,0.004080943516256276
1853,0.003895458335166546
1885,0.003718403741823704
1885,0.0035493965530034055
1941,0.0033880710017502344
1973,0.0032340779457814004
2011,0.00308708411186971
2020,0.0029467713745705004
2046,0.002812836067731542
2107,0.002684988327295886
2093,0.0025629514639753273
2130,0.0024464613644368366
2199,0.0023352659197059876
2234,0.002229124479550329
2254,0.0021278073316618805
2289,0.002031095204511583
2308,0.0019387787927997839
2354,0.0018506583044757274
2372,0.0017665430283457123
2409,0.0016862509213341223
2462,0.0016096082145040823
2539,0.001536449036985082
2600,0.0014666150569936714
2638,0.0013999551391703168
2706,0.001336325017490829
2728,0.0012755869830444692
