,0
19,0.09493376923170037
22,0.09061888290521031
26,0.08650011482158795
31,0.08256855110401821
37,0.07881568302514436
38,0.07523338859239986
45,0.07181391497031532
49,0.06854986170175868
52,0.06543416469179592
58,0.062460080919510066
59,0.05962117384469161
68,0.056911299477817284
70,0.054324593083169934
80,0.051855456486322005
83,0.04949854595851356
93,0.04724876065170398
96,0.045101231559268436
100,0.04305131097844769
98,0.04109456245174592
104,0.039226751165507424
113,0.03744383478489291
119,0.03574195470542023
121,0.034117427702136056
132,0.03256673795834568
139,0.031086529456649237
143,0.029673598715817172
144,0.028324887857785863
150,0.027037477989769017
157,0.025808582887162326
151,0.024635542963569818
156,0.02351581951490188
167,0.022446989225087827
173,0.021426738921512402
175,0.02045286056882572
173,0.01952324649029227
172,0.018635884806337055
168,0.01778885508041676
173,0.016980324162792843
175,0.01620854222321156
190,0.015471838963904767
182,0.014768620004715726
191,0.014097363432526485
189,0.013456616507519132
202,0.012844992519142546
196,0.012261167784980322
204,0.011703878786024764
206,0.011171919432157118
210,0.01066413845191593
209,0.01017943690090447
208,0.009716765783444886
211,0.009275123782331834
230,0.008853555091772325
228,0.008451147348821797
230,0.008067029658839597
235,0.007700370710690579
234,0.007350376977613682
240,0.007016290999863817
238,0.006697389745410324
250,0.006392983045144219
254,0.006102412099207686
265,0.0058250480512132006
272,0.005560290627266585
268,0.00530756683684858
263,0.005066329732743344
273,0.004836057227330121
270,0.004616250962676276
272,0.004406435231986344
270,0.004206155950072896
269,0.004014979670621073
291,0.003832492648119984
288,0.0036582999424307565
290,0.003492024564053355
290,0.0033333066582423437
296,0.003181802726205845
306,0.0030371848817022052
301,0.002899140141425495
296,0.0027673697476440777
297,0.0026415885216263036
314,0.002521524246454004
311,0.002406917077888064
317,0.0022975189820110624
304,0.002193093198429928
309,0.002093413727876853
314,0.001998264843099547
329,0.0019074406219822745
330,0.0018207445018872692
323,0.0017379888542520127
320,0.001658994578521728
323,0.0015835907145382653
321,0.0015116140725465123
326,0.0014429088800175828
337,0.0013773264445244393
330,0.0013147248319403347
324,0.0012549685592636356
330,0.001197928301404229
330,0.0011434806112969392
334,0.001091507652736224
340,0.0010418969453539436
342,0.0009945411211882862
345,0.0009493376923170086
