"chewer_self","chewer_bothS1","chewer_bothS2","Holes_self","Holes_bothS1","Holes_bothS2","richness_self","richness_bothS1","richness_bothS2","sucker_self","sucker_bothS1","sucker_bothS2"
0.166083115932513,0.11461326133713,0.0986297709914721,0.386430835801224,0.411680014781332,0.383924212326213,0.168161872045387,0.10311996258963,0.109861436422376,0.138769865696333,0.119947887236766,0.100624742895935
0.165857296580379,0.113270103462982,0.0959069911100169,0.38835207534481,0.413543822705229,0.386626997185568,0.167311707201663,0.101231058544032,0.106177116898357,0.138039374029025,0.119817421662875,0.0991893157247908
0.164852307009177,0.111419438259299,0.0929519350401748,0.389236929598562,0.415709809133262,0.38960348263785,0.167221956817833,0.0988112305126039,0.102964997898125,0.136667531408219,0.1194894735545,0.0972627140448028
0.163471631518061,0.109066737045222,0.0900505046945865,0.39119205038076,0.41599920995886,0.389165949097505,0.166831554542392,0.0978110285826965,0.0995508130962059,0.136787529830051,0.118105668474197,0.0960550833680045
0.162785609657788,0.106237861149115,0.0879435030916347,0.393217618312048,0.415449939697688,0.390936099356378,0.166482748052566,0.0955376693715289,0.0966925981085465,0.136376014426495,0.117706183498659,0.09535962947269
0.162033762051076,0.103264522037671,0.0849461037693083,0.394762324130633,0.415334940590851,0.391231685122119,0.165574403482557,0.0927588398047809,0.0944782342273028,0.134821132581679,0.117053243912523,0.093972901746033
0.161802947146684,0.101745160500496,0.0830735872724091,0.395891755389695,0.414728170776261,0.390097394286421,0.164952131889103,0.0903889335127875,0.0925804265086402,0.134638127341927,0.117199784041364,0.0934121614571017
0.161688729111692,0.099966438046018,0.0805608924526376,0.397951680324231,0.413479628463854,0.388552722477272,0.164542019192374,0.0889254347321589,0.0914221334066097,0.134157691859223,0.115881058818837,0.0942638070110785
0.161775930384465,0.0986342228101522,0.0788159834301192,0.398921536744895,0.411920751682287,0.386142159048085,0.164759241628361,0.0870445847725009,0.0905588509376834,0.133974720603732,0.11494034051957,0.0945968527584438
0.161012970222727,0.097208247515214,0.077194739813532,0.399667161864017,0.410469329739911,0.384095963356341,0.164465012615411,0.0860179097077947,0.089867287018357,0.133563613011295,0.114456506610872,0.0945974644751226
0.160385875489106,0.0949139636775584,0.0762875203365493,0.400243074944267,0.408974001519155,0.38124759452131,0.164014799406407,0.0842882522728091,0.0890023053751818,0.132631220855712,0.113365713819731,0.095000721703514
0.160271113720535,0.0940317559452214,0.0743582176639669,0.401072944385448,0.407864756292718,0.379441082251705,0.163390658721279,0.0828887443943963,0.0879525555241747,0.131519051965072,0.112456057134045,0.0954875462270862
0.160023918842067,0.0920685039072844,0.0728605714866135,0.40135802934622,0.40615597967065,0.377202677650898,0.162807434152067,0.0822530493243756,0.086951300106233,0.13018741272377,0.111305757903758,0.0960977675984831
0.159658122076625,0.0913268852885328,0.0710432439480084,0.401675058503337,0.404614808129823,0.375119440284671,0.162415978388591,0.0813031089687525,0.0863645412545824,0.128861754712217,0.111096007051437,0.0967390505834609
0.159555322446798,0.0904230301630718,0.0691233886463656,0.401901046700874,0.402852134172222,0.373926528450364,0.162628850938501,0.0798372653276603,0.0847936546614195,0.128152639144408,0.110379720804783,0.0965816694757008
0.15983279648896,0.0895954336721009,0.0684293127324499,0.401887215543521,0.400822726175152,0.372283645229051,0.162512049700628,0.0782299824220847,0.0829125668173667,0.127511016316831,0.109448110287178,0.0968939168559857
0.159786851001513,0.0885199626356883,0.0677428830719924,0.402263409430248,0.398423649063375,0.370540307705194,0.162405817326583,0.0768066181372165,0.0816990845357299,0.126597043630133,0.109319547831843,0.0973232400117474
0.159376468082572,0.0877923451566025,0.0661585453720969,0.402806834583152,0.396572109070201,0.36988857813341,0.162207115889909,0.0755202072968145,0.0803894289916021,0.12593747711331,0.109385035500738,0.0972498000260274
0.159044280848998,0.0864288312565809,0.064908807723534,0.403401914181208,0.395189978847339,0.368792076602323,0.162262848805275,0.0744245117741156,0.07915209030351,0.125555799889978,0.109419529524573,0.097744237023825
0.158893768597591,0.08568221708557,0.0641864236801484,0.403433926343926,0.392870456377732,0.368226698310229,0.162070876098628,0.0729529249240619,0.0782461585609348,0.124807398517684,0.110239977527929,0.0982987921774481
0.158467855288293,0.0842085291690524,0.0633341892613677,0.403426687924968,0.39065250965586,0.367531232376005,0.161706267288286,0.0713317427731299,0.0776281349031034,0.124546943149541,0.110094185052807,0.0979933416491503
0.158303375880569,0.0829310611079476,0.0624366550387654,0.403603740332361,0.38916333239206,0.366123444846506,0.161624333106001,0.0702418584263624,0.0763207902359541,0.123900834399652,0.109148946846968,0.0984666744215281
0.158256648776102,0.0818756742306186,0.0616277154062327,0.403824529102196,0.387576997194913,0.363958545880476,0.161682410881831,0.06916818420193,0.075452444227766,0.123837453754873,0.109362877763261,0.0979632995633675
0.157995214874528,0.0814586985420294,0.0607295015166564,0.403574039026399,0.385146961399232,0.363218392054558,0.161296834261257,0.0680583175659948,0.0740213317083225,0.12339276971362,0.10877542584602,0.09787806703945
0.157775444558464,0.0802538189137548,0.0604468620054912,0.403420061203386,0.383732547148152,0.362753841880072,0.161108633721442,0.0670075821939234,0.0739124826059342,0.123139892835442,0.108288329448369,0.0983279166882126
0.157821118179121,0.0788188040480615,0.0603628891508454,0.40355973210442,0.381780824717934,0.362198522611508,0.160686354937091,0.0665696030395116,0.0728870989136572,0.123134625275152,0.107553691701349,0.0983529630877849
0.15789792054719,0.0773394069289618,0.0598753640303482,0.403604929743927,0.380575407070591,0.360662924313447,0.16052425371374,0.0656658802234601,0.0724785154737525,0.122828563030176,0.106310207630319,0.0978359605413902
0.157907028084643,0.0766329610761181,0.0591668112098849,0.403840365267617,0.379395952578573,0.359954374851997,0.160216703174679,0.0646741401813126,0.0725009105903538,0.122634071110566,0.106180047914767,0.0966143963180185
0.15792150499119,0.0749547273837555,0.0587801826516878,0.404127964984272,0.37824956372809,0.359775079554222,0.159812639538276,0.0642882916928589,0.0721823833856439,0.122189387069314,0.105230017928278,0.0957462004294532
0.158228952346909,0.0734132087032262,0.0591401682645016,0.404264543415235,0.376930880116477,0.360265694833596,0.159486873851266,0.0639080164959418,0.0717603085022024,0.122106397506552,0.104978126593638,0.0948624397498376
0.158514276542621,0.0715904438288286,0.0580142659386133,0.404124634631887,0.376070051991393,0.359774433873657,0.159334491904619,0.0636722390771562,0.0709697846746166,0.121709597287548,0.10469857207141,0.0942334930512163
0.15879236228506,0.0705616659135343,0.0589916270473195,0.40391492438121,0.375559624513648,0.359091473752469,0.159468114967557,0.0630713091122693,0.070350299726931,0.12136757969556,0.104007264255808,0.0938878051591552
0.158889044912121,0.0700209228689678,0.0582709081880205,0.404064552356211,0.374793065750965,0.358558039656719,0.159297687790386,0.0630308687651441,0.0689912321956434,0.120887789913795,0.103171081540102,0.0936379188958514
0.158732857441481,0.0695186149917847,0.0579785494391262,0.403996789880138,0.373626830718923,0.357523897274877,0.159171778978539,0.0622444229557558,0.0677395184934051,0.120303056737349,0.102855775576423,0.093001223785965
0.158974071250577,0.0689524863857368,0.0572904206112335,0.404258834239718,0.372629899927503,0.356829722701781,0.158884210728645,0.0613049834969912,0.0674199378006608,0.120079066480116,0.102347710890391,0.091875257285791
0.159147692179102,0.0685823397516607,0.0568694348874974,0.404276369564519,0.37090746206402,0.356003387512111,0.158661516951576,0.0612907784002699,0.0672916841283494,0.119963859838936,0.101446652222468,0.0910512409351415
0.159303539816255,0.0683354847066801,0.056140729941253,0.404227705639877,0.369902375307576,0.355034356917709,0.15863901988452,0.0608403612903557,0.0672888974825811,0.119514689875372,0.100700119984471,0.0903105879741131
0.159278935871794,0.0674130067061297,0.0555523422418045,0.404359594390951,0.36919984087033,0.354136351185391,0.158542812638544,0.0602201966729706,0.0676912279612496,0.119291617193157,0.0996148666276997,0.0897800257080044
0.159310438436042,0.0667045218523638,0.0551863075929215,0.404556017215276,0.368208449338488,0.353292106855856,0.158476816710714,0.0598790364672646,0.067656428872631,0.118774342772683,0.0985541159223415,0.0890515730962928
0.159414359516376,0.0668326050936264,0.054513743138735,0.404325781119289,0.367531334325567,0.35255460371857,0.158333270470162,0.0597569338057343,0.0677754390370281,0.118668685708544,0.0962339425280436,0.0880713311027211
0.15959980665025,0.0667338494822947,0.0535390667145763,0.404163239533,0.366042360960893,0.351566202707237,0.158143234822159,0.0598052583213747,0.0676474912160814,0.118127826211675,0.0960644290394867,0.0876258314392301
0.159365389510895,0.0667012594508883,0.053208000931509,0.403918832447784,0.365006655352422,0.351148209499763,0.158077646696149,0.0592135038974322,0.06722534836567,0.11779998005608,0.0956002040487715,0.0874899283837492
0.159119418032981,0.0658983688544247,0.0528313634778306,0.403665283885104,0.363955419427217,0.350573961595706,0.157929308784215,0.0590237061338234,0.067427821969176,0.117520527486633,0.0941009884217289,0.0874432000263382
0.159370554979898,0.0657344331802801,0.0524264178946823,0.403104425356961,0.362993593268587,0.350268146890497,0.15791992934236,0.0584167950755802,0.0672850233652934,0.117410180594623,0.0939299796257348,0.0875527652803694
0.159219363061517,0.0660785145859007,0.052443409569034,0.403112241490109,0.362340368436549,0.349459245076065,0.157685783130854,0.0588625564480521,0.0674491975812279,0.117408039586247,0.0935626437600949,0.0878099921438191
0.159000442329171,0.0655087837448903,0.0524678096134029,0.403061946372462,0.361569459825853,0.348231806323157,0.157438383360205,0.0585364509261919,0.0667500213612661,0.11697069614514,0.092604559504001,0.0881141172859795
0.158877932357095,0.0654204270382618,0.0518251505060753,0.402839050644996,0.359790304022266,0.347925277971009,0.157487387545545,0.0586079861620731,0.066200032640363,0.116563802600936,0.0916889555728261,0.0889562472471744
0.158959118577147,0.0652004528221055,0.051071467798534,0.402935766796905,0.359099731667056,0.347547316958527,0.157469954017751,0.0586028206723562,0.0668844940113288,0.116030011830133,0.0914479052171055,0.0892729125812509
0.159021919805551,0.0646899549578849,0.0506810331052821,0.402948918290506,0.357813875814664,0.347024213751807,0.157265645306056,0.0582710738919894,0.0666894627910332,0.115704136761614,0.0905367192397222,0.0893352057297122
0.158830865419141,0.0645168097962417,0.0509266987330581,0.402852609936849,0.357469897989781,0.346343530504188,0.157363279858401,0.057808048909148,0.0664144004636117,0.115455032136289,0.0898950964121451,0.0893994699652497
0.158768743857712,0.0643820998019819,0.0506457244059794,0.40283007908347,0.356464131569585,0.345008297080214,0.157393457193063,0.057520786510619,0.066913413957046,0.115075258031513,0.088920801664062,0.0897934834749387
0.15887412622204,0.0640172545703035,0.0505182868483421,0.402694656080886,0.355804755780591,0.344620378993766,0.157147484728783,0.0568705804925122,0.0668421845725297,0.114663436769618,0.0882197743501181,0.0901567412293864
0.159077176730543,0.0636362332646424,0.0504027434627509,0.402686873930926,0.355247397520771,0.344625204606405,0.157136508063135,0.0564069777904262,0.0666966672898488,0.114609061953722,0.0875908956200167,0.0906135236671758
0.159312817270451,0.0633363981790334,0.0499680284661386,0.402481241662761,0.355021307373671,0.343109860288153,0.157296536293902,0.0569139094358607,0.0662128783976851,0.114277715419353,0.0871176987846786,0.0900141772589581
0.15935740342395,0.0630102939648768,0.0500266157593031,0.402623053504614,0.354070695666949,0.34128251632455,0.157277743426709,0.0569159824284444,0.0661405275581644,0.114281963451845,0.0865540358493929,0.089097078020346
0.159356315956791,0.0622349978475602,0.0499098149898099,0.40237789878927,0.353513371390316,0.340110028385991,0.157282331197181,0.0566865599213499,0.0654449535876105,0.11400631711951,0.0863338858135325,0.0888932744135145
0.1592525647932,0.061225454507632,0.0499940597112454,0.402466866774406,0.353155188593017,0.339632360701091,0.157273189639721,0.0565756038428929,0.064381270507762,0.114093622683284,0.0856299358532342,0.0875224513205072
0.159175796408479,0.0610471438769859,0.0496277531955727,0.402416401740821,0.352656587264557,0.339102664755977,0.157072007408645,0.0564046329299626,0.0639678614129902,0.113936921260723,0.0851422617231637,0.0875467500663609
0.15907330262879,0.0606931393335439,0.0498531307641729,0.402347449853181,0.35260669994516,0.338486141766546,0.157003054917622,0.0564739932228051,0.0633974486176146,0.113802785386758,0.084489933853707,0.0864011746482043
0.159218819327938,0.0602240671713926,0.0499414534874527,0.402239009501551,0.352176200924649,0.337498318469403,0.157015424906154,0.0566310309068939,0.0628102819641442,0.113461515448489,0.0840753258824972,0.0864946313630262
0.159541389273829,0.0597672629981231,0.0500187656057526,0.402170703294476,0.351890028501874,0.336594501612005,0.157122167032474,0.0564863292278526,0.0624962405794515,0.113254823179563,0.0836503527120072,0.0846225404359742
0.159561099616077,0.0593403981550613,0.0497726921777922,0.402302320180049,0.35225589149957,0.336031740025356,0.156939709701621,0.0560390725820415,0.061316639832339,0.112938769562165,0.08350724499342,0.0846311044694779
0.159699343878602,0.0586459144409611,0.0497420052139131,0.402317850496782,0.351880887024409,0.335391021006355,0.156829365325893,0.0554776993936703,0.0612846613729736,0.112794982158379,0.0831138432004097,0.0844318207692177
0.15972377790632,0.0585151804984996,0.0492850311239002,0.402253350406718,0.351567052286927,0.335353639499995,0.156674876403178,0.0552539521285674,0.0592675376385491,0.112704584026951,0.0829501070360418,0.0830673527328184
0.159968322083589,0.0577180670713156,0.0491586470500727,0.40205172815469,0.351315916530567,0.335030391419548,0.156652141451727,0.054968932640047,0.0586972267936284,0.112562733725982,0.0830240907699208,0.0833620642349766
