,0
19,0.10969041382861315
20,0.1047048152307006
20,0.09994581978352776
22,0.09540312802416824
30,0.09106690861618116
34,0.08692777707254001
43,0.08297677544563703
49,0.0792053529404084
55,0.0756053474086227
59,0.07216896768428259
59,0.06888877672190973
62,0.06575767550122061
66,0.06276888766335983
78,0.05991594484544016
83,0.05719267268165048
83,0.05459317744063491
94,0.05211183327022371
105,0.049743270021910854
111,0.04748236162872789
113,0.045324215011361295
123,0.04326415948850405
134,0.04129773666852299
143,0.03942069080056545
151,0.03762895956422311
160,0.03591866527781973
170,0.03428610650629583
176,0.03272775005052795
181,0.031240223300745718
177,0.029820306937497893
187,0.028464927964370796
183,0.027171153057380427
190,0.02593618221664496
184,0.024757342706598552
195,0.023632083271631764
197,0.022557968614640045
194,0.021532674126530746
199,0.02055398085528213
201,0.01961977070366644
189,0.018728021845243865
193,0.017876804348706647
199,0.017064276001103492
198,0.01628867832090491
197,0.015548332752280859
212,0.014841637032354341
214,0.014167061723568958
216,0.013523146903665692
213,0.012908499006105346
222,0.012321787804098677
237,0.011761743531717002
231,0.011227154135852773
234,0.010716862653082792
249,0.010229764705757026
250,0.009764806111894073
246,0.009320980603710532
249,0.008897327649846779
251,0.008492930376575905
246,0.00810691358349694
250,0.007738441849417864
272,0.007386717724329171
255,0.007050980003555026
267,0.006730502080346903
259,0.0064245903733543995
258,0.006132582825569919
287,0.005853847471498636
272,0.005587781069452802
265,0.005333807796010385
277,0.005091377999812572
271,0.004859967012003107
300,0.004639074010734991
289,0.00442822093728711
289,0.004226951461445031
290,0.004034829993906838
296,0.00385144074357665
305,0.003676386817705598
295,0.0035092893629327902
313,0.0033497867453672857
326,0.003197533767936611
322,0.003052200923307991
317,0.0029134736807654676
333,0.00278105180549955
334,0.0026546487088362027
333,0.002533990827998928
351,0.0024188170340616196
341,0.002308878066810874
355,0.002203935995294679
357,0.002103763702889999
355,0.0020081443957748334
365,0.0019168711337409787
396,0.0018297463823320713
372,0.001746581585337653
374,0.001667196756718036
386,0.0015914200910768167
386,0.0015190875918380108
390,0.0014500427163231153
400,0.0013841360369599633
406,0.0013212249178901605
415,0.001261173206275211
415,0.0012038509376332597
408,0.00114913405456873
432,0.001096904138286137
