,0
19,0.18583329977391674
20,0.17738688949556822
20,0.16932438160003796
20,0.1616283271315357
20,0.15428207021624146
21,0.14726971201550598
21,0.14057607631743402
24,0.13418667669238282
25,0.1280876851412945
28,0.12226590216900962
29,0.11670872821779493
29,0.1114041363992616
32,0.1063406464656596
33,0.1015072999642171
35,0.09689363652075328
41,0.09248967120123777
46,0.08828587290230198
50,0.0842731437239352
58,0.08044279927972327
59,0.07678654990201755
64,0.07329648270135776
70,0.06996504444132187
83,0.06678502519174043
86,0.06374954272489752
95,0.06085202762094859
112,0.058086209050319776
119,0.0554461012023194
129,0.052925990330589846
145,0.05052042238736369
176,0.04822419121976198
190,0.04603232730258897
212,0.04394008698323871
229,0.041942942215437255
256,0.04003657075960212
266,0.03821684682861052
292,0.03647983215873188
323,0.034821767486400264
368,0.0332390644123806
382,0.031728297635721193
414,0.030286197540684984
450,0.028909643120616287
505,0.027595655223428685
528,0.02634139010409593
571,0.02514413327019208
609,0.02400129360716132
646,0.022910397770603386
664,0.021869084833438187
711,0.02087510117636514
735,0.019926295610558982
774,0.019020614722046556
800,0.018156098427688897
824,0.017330875733150793
855,0.01654316068367712
875,0.015791248498912724
909,0.015073511883400647
935,0.014388397504773902
972,0.013734422632018914
1000,0.01311017192653502
1021,0.012514294379045308
1039,0.011945500385729564
1080,0.011402558957251499
1121,0.010884295054639991
1134,0.010389587046258636
1160,0.009917364280359964
1196,0.009466604767970805
1226,0.009036332971094092
1247,0.008625617691440312
1261,0.008233570055119361
1306,0.007859341588931278
1323,0.007502122384092519
1336,0.007161139343423713
1359,0.006835654508205445
1405,0.006524963461081015
1427,0.006228393801549743
1459,0.005945303690751441
1502,0.0056750804623926935
1544,0.005417139296808674
1567,0.005170921955290892
1622,0.0049358955719417145
1634,0.004711551500440944
1662,0.004497404213228652
1680,0.00429299025072184
1749,0.004097867218290832
1780,0.003911612828824637
1836,0.0037338239888131883
1845,0.003564115925968562
1883,0.0034021213564971544
1944,0.0032474896902206242
1968,0.0030998862718253145
1990,0.002958991656598061
2042,0.0028245009190809227
2086,0.0026961229931486267
2132,0.002573580042080506
2105,0.002456606857263645
2099,0.002344950284225891
2153,0.002238368674756553
2183,0.0021366313639290626
2219,0.002039518170893756
2273,0.0019468189223604015
2347,0.0018583329977391763
