,0
19,0.12602438248113923
20,0.12029637979913209
20,0.11482872367926736
28,0.10960958096849285
31,0.10462765634882519
39,0.09987216789191583
48,0.09533282372469983
49,0.09099979975562689
53,0.08686371841326959
66,0.08291562835129464
75,0.0791469850758745
80,0.07554963245361322
85,0.07211578505996531
95,0.06883801132994645
100,0.06570921747467023
123,0.06272263212890329
132,0.0598717916964126
155,0.05715052636138946
173,0.054552946735675775
215,0.05207343111289455
235,0.04970661330189983
260,0.04744737101321507
294,0.04529081477332589
336,0.043232277342835225
369,0.04126730361557974
416,0.03939164097684696
448,0.03760123009982633
488,0.03589219616037572
503,0.03426084045109045
525,0.032703632376525724
559,0.031217201812248616
585,0.029798331811182927
626,0.028443951641461896
648,0.027151130140721295
700,0.02591706937245012
723,0.02473909857066995
755,0.023614668359837984
781,0.022541345237464393
813,0.02151680630750322
834,0.020538834253118813
866,0.01960531253794778
899,0.018714220825470956
910,0.017863630606582057
935,0.017051701025890004
956,0.016276674897722318
993,0.015536874903207253
1033,0.014830699960204466
1065,0.014156621758227898
1090,0.01351318145086178
1122,0.012898986498511436
1141,0.012312707654655926
1177,0.011753076089080165
1246,0.011218880641860576
1285,0.010708965202161339
1319,0.01022222620616839
1365,0.009757610248746194
1414,0.009314111803648373
1440,0.008890771047348327
1456,0.008486671781780064
1494,0.008100939451493698
1503,0.007732739250934275
1513,0.007381274317747699
1557,0.007045784008203698
1589,0.006725542251003472
1612,0.006419855975909322
1639,0.006128063613795495
1656,0.005849533664874031
1708,0.005583663331996949
1726,0.005329877216076962
1742,0.005087626070803337
1800,0.004856385613957836
1799,0.004635655392758186
1831,0.004424957700773435
1851,0.004223836544067181
1854,0.0040318566543311824
1892,0.003848602546873576
1956,0.0036736776214229758
1990,0.003506703303802419
2032,0.0033473182266155537
2079,0.003195177447171904
2134,0.00304995170095864
2119,0.0029113266890432054
2151,0.002779002397864599
2174,0.0026526924499411892
2227,0.0025321234840898614
2255,0.0024170345638151636
2300,0.0023071766125880733
2351,0.002202311874792224
2353,0.002102213401170948
2397,0.0020066645576615532
2429,0.0019154585565538378
2532,0.0018283980089581703
2545,0.0017452944976145918
2595,0.0016659681691183997
2642,0.0015902473446797098
2722,0.0015179681485745968
2809,0.001448974153483703
2858,0.001383116041950756
2924,0.0013202512832283188
2921,0.0012602438248113977
