,0
19,0.11940284074009257
23,0.11397579734949408
28,0.10879542145676153
30,0.10385050164342552
30,0.09913033606728909
35,0.09462470930139974
37,0.09032387022572581
43,0.08621851092369037
53,0.08229974653789011
56,0.07855909604140314
58,0.07498846388307016
62,0.07158012246702632
72,0.06832669542856505
79,0.06522114167013997
87,0.06225674012295494
102,0.05942707520116352
103,0.056726022917197395
118,0.054147737628174604
139,0.05168663938470399
162,0.04933740185470596
191,0.04709494079611429
210,0.04495440305351134
237,0.04291115605488329
268,0.04096077778576396
295,0.03909904721906932
325,0.0373219351799108
351,0.03562559562561686
407,0.03400635732209116
429,0.03246071589849298
471,0.030985326263044732
522,0.029576995363552745
555,0.02823267527697349
590,0.026949456613069765
623,0.025724562217880803
670,0.024555341163379447
690,0.02343926301030866
725,0.022373912331780942
765,0.021356983485788673
809,0.020386275625311857
848,0.0194596879352242
890,0.01857521508568917
928,0.017730942892206215
962,0.016925044172914558
1007,0.01615577479418896
1046,0.015421469895969231
1059,0.014720540288654363
1115,0.014051469013763373
1155,0.013412808060919412
1185,0.012803175234052033
1199,0.012221251160035385
1225,0.011665776433288425
1244,0.011135548890157462
1292,0.010629421007182204
1314,0.010146297417614651
1359,0.009685132540816018
1394,0.009244928319401238
1407,0.008824732059233734
1443,0.00842363436759577
1460,0.008040767185072127
1531,0.007675301906887719
1550,0.007326447589633304
1557,0.006993449239498285
1587,0.006675586178305965
1629,0.0063721704838150305
1635,0.00608254550091173
1649,0.0058060844204706735
1679,0.0055421889228086
1738,0.0052902878827952625
1739,0.0050498361338190195
1765,0.004820313287932108
1798,0.004601222609622126
1829,0.004392089940772337
1842,0.0041924626744842
1858,0.004001908775541239
1902,0.0038200158453943396
1940,0.0036463902296449183
1974,0.003480656166094348
1992,0.003322454971515856
2034,0.003171444265388898
2074,0.003027297228915997
2113,0.002889701897718412
2122,0.002758360486679883
2127,0.002632988745477268
2064,0.002513315343403305
2131,0.002399081282150132
2140,0.002290039335282703
2209,0.0021859535131889965
2246,0.002086598552349071
2260,0.0019917594278176225
2219,0.0019012308878649693
2296,0.001814817009769315
2365,0.0017323307757989442
2395,0.0016535936684666799
2453,0.0015784352841806497
2512,0.0015066929644552227
2546,0.0014382114438839765
2614,0.0013728425141128378
2644,0.0013104447030861614
2706,0.001250882968871571
2678,0.001194028407400931
