,0
19,0.12369360743965631
22,0.11807154208045871
21,0.11270500826858466
22,0.10758239170083675
22,0.10269260596202262
25,0.09802506853163055
31,0.09356967788103847
33,0.08931679161169023
36,0.08525720558692555
37,0.08138213401230047
41,0.07768319042128798
43,0.07415236952520782
46,0.07078202988810514
57,0.06756487738908257
77,0.06449394943629481
90,0.06156259989844158
102,0.05876448472114739
126,0.05609354819709917
139,0.05354400986022721
165,0.05111035197556592
195,0.04878730759771957
236,0.04656984917208938
270,0.044453177654192315
302,0.0424327121235236
329,0.04050407986948535
369,0.0386631069279249
418,0.03690580904780218
437,0.035228383068435926
480,0.0336271986886674
492,0.03209879061012832
549,0.030639851037609356
573,0.029247222520298505
615,0.02791789111839617
678,0.026648979880318193
723,0.02543774261637
768,0.02428155795541695
809,0.02317792367168813
838,0.022124451269435692
869,0.0211188608137298
921,0.020158975996201863
954,0.01924271942505745
976,0.018368108129165284
981,0.01753324926649241
1018,0.016736336027597564
1040,0.015975643725317106
1097,0.015249526062180756
1143,0.014556411567479057
1166,0.013894800196271604
1184,0.013263260082975608
1235,0.012660424442508877
1258,0.01208498861228061
1289,0.011535707228628294
1334,0.011011391531589903
1355,0.01051090679217833
1381,0.010033169856590213
1410,0.009577146802034224
1442,0.009141850699105588
1454,0.008726339475864148
1464,0.00832971387899336
1485,0.007951115527627771
1499,0.007589725055637034
1542,0.007244760338345984
1573,0.006915474799853026
1606,0.006601155797283512
1606,0.006301123078481295
1635,0.006014727309800585
1651,0.005741348670811933
1676,0.005480395512881003
1713,0.005231303078717003
1752,0.004993532280119616
1762,0.004766568531279229
1768,0.0045499206351054524
1782,0.004343119720173742
1832,0.004145718225989422
1852,0.0039572889343730405
1888,0.003777424044870739
1908,0.0036057342921886667
1922,0.0034418481037413427
1972,0.0032854107954907587
2012,0.0031360838043358328
2031,0.0029935439553909426
2048,0.002857482762567786
2097,0.0027276057609468742
2141,0.0026036318694937664
2189,0.0024852927827408405
2219,0.002372332390118064
2247,0.0022645062216760784
2316,0.0021615809190020214
2283,0.0020633337301830487
2284,0.0019695520277245343
2353,0.00188003284837964
2392,0.0017945824538943373
2445,0.0017130159117172469
2526,0.0016351566947668626
2582,0.0015608362993899743
2616,0.0014898938806844684
2655,0.00142217590439727
2736,0.001357535814644062
2793,0.001295833716731655
2837,0.0012369360743965697
