,0
19,0.09493449529587103
22,0.09061957596864385
29,0.08650077638421882
34,0.0825691825976065
43,0.07881628581637445
48,0.07523396398583825
50,0.0718144642112339
66,0.06855038597882984
67,0.06543466513966505
77,0.06246055862125119
97,0.05962162983415134
118,0.05691173474185233
134,0.05432500856378282
159,0.051855853082699806
189,0.049498924528973906
219,0.04724912201555265
238,0.045101576498572465
269,0.043051640239727997
305,0.04109487674759287
331,0.039227051176123066
362,0.037444121159563054
392,0.03574222806391964
433,0.03411768863606978
469,0.032566987032429405
512,0.031086767209931455
546,0.02967382566284578
581,0.028325104489721763
618,0.027037684775449097
657,0.025808780274114106
689,0.024635731378980005
714,0.023515999366540884
734,0.02244716090219227
754,0.021426902795627492
795,0.020453016994609365
810,0.019523395806282633
851,0.01863602733568521
883,0.017788991131586072
908,0.016980454030226536
946,0.016208666187969963
979,0.015471957294273581
1017,0.014768732956786653
1040,0.014097471250751465
1064,0.013456719425239386
1093,0.012845090759093578
1091,0.012261261559773962
1129,0.011703968298609308
1166,0.011172004876256547
1201,0.010664220012449172
1220,0.010179514754385601
1250,0.009716840098365145
1261,0.009275194719524274
1291,0.008853622804759887
1313,0.00845121198414957
1356,0.008067091356391968
1379,0.007700429603993975
1415,0.007350433194125546
1456,0.007016344661248456
1487,0.006697440967802213
1521,0.006393031939399343
1524,0.006102458771143454
1554,0.005825092601837456
1598,0.005560333152996212
1598,0.005307607429718164
1651,0.005066368480604357
1670,0.00483609421404105
1710,0.00461628626828411
1726,0.004406468932899814
1753,0.004206188119227836
1803,0.004015010377638273
1835,0.0038325219594558617
1851,0.0036583279215211813
1885,0.003492051271450939
1929,0.003333332151747489
1975,0.0031818270609918365
2054,0.0030372081104346168
2060,0.002899162314376169
2138,0.002767390912799923
2181,0.002641608724793151
2213,0.002521543531355738
2184,0.0024069354862612507
2279,0.0022975365536952778
2294,0.0021931099714539767
2363,0.002093429738541072
2454,0.0019982801260543673
2440,0.0019074552103032117
2481,0.0018207584271465048
2461,0.0017380021465867245
2564,0.0016590072666993125
2619,0.0015836028260185963
2673,0.0015116256335413701
2682,0.0014429199155473818
2727,0.0013773369784723774
2852,0.0013147348871040817
2798,0.0012549781574046719
2893,0.001197937463294942
2884,0.0011434893567655792
2954,0.0010915160007098172
2989,0.0010419049138992533
3067,0.0009945487275509134
3203,0.0009493449529587153
