,0
19,0.13399916549471752
21,0.12790869661695622
20,0.12209504894934232
22,0.11654564054064581
25,0.11124846130873835
34,0.10619204704825994
37,0.1013654546196774
42,0.09675823826603824
48,0.09236042700616483
53,0.08816250305536262
58,0.08415538122694062
64,0.08033038926996446
68,0.07667924910068893
66,0.07319405888705095
76,0.06986727594744989
90,0.06669170042680476
100,0.06366045971455987
110,0.060766993570915986
120,0.05800503992909745
137,0.05536862134292803
159,0.05285203205038544
190,0.05044982562513721
211,0.04815680318933337
237,0.04596800216214586
270,0.04387868551970418
301,0.04188433154318359
320,0.03998062403285847
357,0.03816344296694209
398,0.03642885558499649
441,0.034773107876615236
473,0.03319261645695854
509,0.031683960811557964
557,0.03024387589360669
591,0.028869245057714314
632,0.02755709331483348
685,0.02630458089376044
732,0.025108997095275396
747,0.023967754425621605
787,0.022878382996626943
812,0.021838525180348598
836,0.020845930506672355
876,0.019898450792823943
881,0.018994035494251542
909,0.018130727266817907
939,0.017306657730697665
992,0.016520043426812056
1022,0.015769181957049926
1062,0.015052448299921648
1096,0.014368291293672257
1116,0.01371523027924252
1164,0.013091851895812603
1196,0.012496807021993225
1259,0.011928807856044405
1307,0.011386625128802749
1309,0.01086908544328552
1331,0.0103750687352138
1364,0.00990350584895878
1386,0.009453376223665051
1426,0.009023705684543151
1444,0.008613564334551285
1462,0.008222064541903346
1484,0.00784835901904783
1488,0.007491638988960092
1544,0.007151132434779479
1580,0.006826102429003136
1631,0.00651584553862054
1655,0.006219690302737134
1689,0.005936995779392306
1698,0.005667150158426748
1733,0.0054095694373971215
1742,0.005163696157672449
1774,0.004928998197976879
1790,0.004704967622767791
1827,0.004491119582956894
1850,0.004286991266595243
1881,0.004092140897251251
1939,0.0039061467779139543
1931,0.0037286063783523614
1978,0.0035591354639557173
2018,0.0033973672641693306
2041,0.0032429516787262722
2035,0.003095554519957067
2100,0.002954856789537583
2141,0.0028205539881098417
2108,0.0026923554562816305
2178,0.0025699837455786987
2209,0.0024531740179881464
2251,0.0023416734727934956
2264,0.0022352407994609886
2247,0.0021336456553930506
2255,0.0020366681674186637
2323,0.0019440984559417718
2437,0.0018557361807178727
2467,0.0017713901072757719
2526,0.0016908776930461287
2633,0.0016140246923011044
2612,0.001540664779050111
2656,0.001470639187075529
2741,0.0014037963663293604
2770,0.0013399916549471816
